symbol,signal_date,entry_date,entry,stop,risk_pct,t1,t1_kind,t2,t2_kind,t1_r,t2_r,n_pool,nearest_pool_r,baseline_r,baseline_reason,baseline_hit_t1,baseline_hit_t2,baseline_bars,baseline_open,t1t2_r,t1t2_reason,t1t2_hit_t1,t1t2_hit_t2,t1t2_bars,t1t2_open,t1run_r,t1run_reason,t1run_hit_t1,t1run_hit_t2,t1run_bars,t1run_open,t1t2_be_r,t1t2_be_reason,t1t2_be_hit_t1,t1t2_be_hit_t2,t1t2_be_bars,t1t2_be_open,t1run_be_r,t1run_be_reason,t1run_be_hit_t1,t1run_be_hit_t2,t1run_be_bars,t1run_be_open,t1run_trail_r,t1run_trail_reason,t1run_trail_hit_t1,t1run_trail_hit_t2,t1run_trail_bars,t1run_trail_open
RELIANCE,2020-11-10 03:45:00+00:00,2020-11-11 03:45:00+00:00,964.0731811523438,843.744520350865,12.481278719697562,1093.45458984375,daily_swing,,,1.0752335131931943,,6,0.8245955077006212,0.4984004840867614,trend_exit,False,False,585,False,0.7868169986399778,trend_exit,True,False,585,False,0.7868169986399778,trend_exit,True,False,585,False,0.7868169986399778,trend_exit,True,False,585,False,0.7868169986399778,trend_exit,True,False,585,False,1.4600128956327247,stop_after_t1,True,False,239,False
RELIANCE,2023-08-14 03:45:00+00:00,2023-08-16 03:45:00+00:00,1275.5,1226.7762773786271,3.819970413278939,,,,,,,5,0.8731594552445091,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
RELIANCE,2023-11-15 03:45:00+00:00,2023-11-16 03:45:00+00:00,1175.550048828125,1108.554487827846,5.699081980139004,1291.4000244140625,daily_swing,1318.0435791015625,daily_swing,1.729218680405634,2.1269100242752534,13,0.1186638495622404,3.3647740744625443,trend_exit,False,False,118,False,1.9280643523404437,t2,True,True,37,False,2.5469963774340894,trend_exit,True,False,118,False,1.9280643523404437,t2,True,True,37,False,2.5469963774340894,trend_exit,True,False,118,False,1.6926489111485177,stop_after_t1,True,False,35,False
RELIANCE,2024-09-23 03:45:00+00:00,2024-09-24 03:45:00+00:00,1488.5,1443.6880362374443,3.0105450965774745,1539.7249755859375,prev_month,1605.8499755859375,daily_swing,1.1431093682339453,2.618719773311823,6,1.1431093682339453,-1.1587318311524855,stop,False,False,6,False,-1.1587318311524855,stop,False,False,6,False,-1.1587318311524855,stop,False,False,6,False,-1.1587318311524855,stop,False,False,6,False,-1.1587318311524855,stop,False,False,6,False,-1.1587318311524855,stop,False,False,6,False
RELIANCE,2025-08-19 03:45:00+00:00,2025-08-20 03:45:00+00:00,1413.0,1358.8249502999442,3.8340445647597843,1551.0,daily_swing,1605.8499755859375,daily_swing,2.547298078433659,3.5597563205509903,8,0.19012532309895416,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
RELIANCE,2025-10-16 03:45:00+00:00,2025-10-17 03:45:00+00:00,1401.0,1355.1771684919086,3.270723162604671,1551.0,daily_swing,1605.8499755859375,daily_swing,3.273477326985192,4.470478336760244,11,0.4582868257779269,-1.331214112973978,stop,False,False,72,False,3.8719778318727176,t2,True,True,53,False,0.971131607005607,stop_after_t1,True,False,72,False,3.8719778318727176,t2,True,True,53,False,1.636738663492596,stop_after_t1,True,False,64,False,2.9908668513592036,stop_after_t1,True,False,32,False
SBIN,2017-01-16 03:45:00+00:00,2017-01-17 03:45:00+00:00,257.45001220703125,240.6428633553641,6.528315422316424,288.79998779296875,daily_swing,,,1.8652762501611229,,5,0.708031683512102,0.06247268958200483,trend_exit,False,False,171,False,0.9638744698715639,trend_exit,True,False,171,False,0.9638744698715639,trend_exit,True,False,171,False,0.9326381250805614,stop_after_t1,True,False,170,False,0.9326381250805614,stop_after_t1,True,False,170,False,1.7983404474304647,stop_after_t1,True,False,61,False
SBIN,2018-01-23 03:45:00+00:00,2018-01-24 03:45:00+00:00,317.70001220703125,291.82464882986886,8.144589985190349,346.70001220703125,daily_swing,,,1.1207572074367629,,7,0.23767758569575737,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
SBIN,2019-05-14 03:45:00+00:00,2019-05-15 03:45:00+00:00,316.20001220703125,302.7800061907087,4.24415101146037,332.45001220703125,prev_month,346.70001220703125,daily_swing,1.2108787418005174,2.272726253840971,10,0.2384486031944427,-1.322652164120565,stop,False,False,57,False,1.741802497820744,t2,True,True,4,False,-0.05588671116002386,stop_after_t1,True,False,57,False,1.741802497820744,t2,True,True,4,False,0.6054393709002587,stop_after_t1,True,False,55,False,1.324514599685346,stop_after_t1,True,False,23,False
SBIN,2021-02-02 03:45:00+00:00,2021-02-03 03:45:00+00:00,333.75,268.07750026157925,19.677153479676633,,,,,,,11,0.06395389582793805,6.078648045941291,trend_exit,False,False,974,False,6.078648045941291,trend_exit,False,False,974,False,6.078648045941291,trend_exit,False,False,974,False,6.078648045941291,trend_exit,False,False,974,False,6.078648045941291,trend_exit,False,False,974,False,6.078648045941291,trend_exit,False,False,974,False
SBIN,2026-01-01 03:45:00+00:00,2026-01-02 03:45:00+00:00,984.5,943.4585832868304,4.168757411190413,,,,,,,3,0.16325002262607838,-1.0,stop,False,False,90,False,-1.0,stop,False,False,90,False,-1.0,stop,False,False,90,False,-1.0,stop,False,False,90,False,-1.0,stop,False,False,90,False,-1.0,stop,False,False,90,False
SUNPHARMA,2018-08-01 03:45:00+00:00,2018-08-02 03:45:00+00:00,575.9000244140625,550.084286063058,4.4826770718181805,608.9500122070312,daily_swing,656.9500122070312,daily_swing,1.2802263233227564,3.1395572224574826,26,0.5016300907531905,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
SUNPHARMA,2019-07-15 03:45:00+00:00,2019-07-16 03:45:00+00:00,420.79998779296875,363.9632084437779,13.506839590773525,479.8999938964844,daily_swing,536.2999877929688,daily_swing,1.0398197572107326,2.032134848640826,35,0.1231596877964137,-1.0,stop,False,False,154,False,-1.0,stop,False,False,154,False,-1.0,stop,False,False,154,False,-1.0,stop,False,False,154,False,-1.0,stop,False,False,154,False,-1.0,stop,False,False,154,False
SUNPHARMA,2020-06-03 03:45:00+00:00,2020-06-04 03:45:00+00:00,473.0,441.63963623046874,6.630098048526693,504.79998779296875,daily_swing,536.2999877929688,daily_swing,1.0140184605850973,2.0184710948560176,29,1.0140184605850973,10.637630929206653,trend_exit,False,False,511,False,1.5162447777205574,t2,True,True,41,False,5.825824694895875,trend_exit,True,False,511,False,0.5070092302925486,stop_after_t1,True,False,5,False,0.5070092302925486,stop_after_t1,True,False,5,False,1.2731034654565647,stop_after_t1,True,False,62,False
SUNPHARMA,2022-12-22 03:45:00+00:00,2022-12-23 03:45:00+00:00,1012.0,971.8371542794364,3.9686606443244674,1058.300048828125,daily_swing,,,1.1528079745708633,,4,1.1528079745708633,-1.0,stop,False,False,41,False,0.07640398728543163,stop_after_t1,True,False,41,False,0.07640398728543163,stop_after_t1,True,False,41,False,0.5764039872854316,stop_after_t1,True,False,27,False,0.5764039872854316,stop_after_t1,True,False,27,False,0.636782871038859,stop_after_t1,True,False,27,False
SUNPHARMA,2023-09-15 03:45:00+00:00,2023-09-18 03:45:00+00:00,1149.0,1124.2145926339285,2.157128578422234,,,,,,,3,0.8351668732389279,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
SUNPHARMA,2023-09-29 03:45:00+00:00,2023-10-03 03:45:00+00:00,1159.550048828125,1116.7692862374442,3.6894278633264888,,,,,,,3,0.237253890045453,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False
SUNPHARMA,2023-11-07 03:45:00+00:00,2023-11-08 03:45:00+00:00,1175.0,1065.910688999721,9.284196680874803,,,,,,,0,,4.942738626064806,trend_exit,False,False,316,False,4.942738626064806,trend_exit,False,False,316,False,4.942738626064806,trend_exit,False,False,316,False,4.942738626064806,trend_exit,False,False,316,False,4.942738626064806,trend_exit,False,False,316,False,4.942738626064806,trend_exit,False,False,316,False
SUNPHARMA,2026-02-03 03:45:00+00:00,2026-02-04 03:45:00+00:00,1714.9000244140625,1579.167094203404,7.91491797062834,1851.199951171875,daily_swing,,,1.0041772954158883,,19,0.6755910377058542,1.666507536681122,open_at_end,False,False,117,True,1.3353424160485052,open_at_end,True,False,117,True,1.3353424160485052,open_at_end,True,False,117,True,1.3353424160485052,open_at_end,True,False,117,True,1.3353424160485052,open_at_end,True,False,117,True,1.3353424160485052,open_at_end,True,False,117,True
TATASTEEL,2017-05-17 03:45:00+00:00,2017-05-18 03:45:00+00:00,46.50783920288086,40.65048037937709,12.594347370025613,,,,,,,5,0.2960341552794166,2.6961230325877668,trend_exit,False,False,204,False,2.6961230325877668,trend_exit,False,False,204,False,2.6961230325877668,trend_exit,False,False,204,False,2.6961230325877668,trend_exit,False,False,204,False,2.6961230325877668,trend_exit,False,False,204,False,2.6961230325877668,trend_exit,False,False,204,False
TATASTEEL,2021-07-07 03:45:00+00:00,2021-07-08 03:45:00+00:00,122.5,112.6656394958496,8.028049391143181,,,,,,,3,0.22217993306952855,-0.57909202051529,trend_exit,False,False,92,False,-0.57909202051529,trend_exit,False,False,92,False,-0.57909202051529,trend_exit,False,False,92,False,-0.57909202051529,trend_exit,False,False,92,False,-0.57909202051529,trend_exit,False,False,92,False,-0.57909202051529,trend_exit,False,False,92,False
TATASTEEL,2023-04-11 03:45:00+00:00,2023-04-12 03:45:00+00:00,108.19999694824219,101.36607448032925,6.316009852737768,124.1500015258789,daily_swing,124.30000305175781,daily_swing,2.3339457906533436,2.355895341088427,21,0.13901307515518935,4.945915498816045,trend_exit,False,False,395,False,2.3449205658708854,t2,True,True,98,False,3.639930644734694,trend_exit,True,False,395,False,2.3449205658708854,t2,True,True,98,False,3.639930644734694,trend_exit,True,False,395,False,1.8474022604112017,stop_after_t1,True,False,82,False
TATASTEEL,2025-06-26 03:45:00+00:00,2025-06-27 03:45:00+00:00,161.0,150.17771006992885,6.721919211224317,178.19000244140625,daily_swing,184.60000610351562,daily_swing,1.588388645331112,2.180685072753403,11,0.42042886312951505,2.002348699671442,open_at_end,False,False,268,True,1.8845368590422575,t2,True,True,84,False,1.7953686725012772,open_at_end,True,False,268,True,1.8845368590422575,t2,True,True,84,False,0.794194322665556,stop_after_t1,True,False,112,False,1.4414692800619262,stop_after_t1,True,False,95,False
TCS,2017-12-29 03:45:00+00:00,2018-01-01 03:45:00+00:00,1341.1500244140625,1244.1732648577008,7.230865883086423,,,,,,,3,0.4903229080383643,7.783307363648629,trend_exit,False,False,428,False,7.783307363648629,trend_exit,False,False,428,False,7.783307363648629,trend_exit,False,False,428,False,7.783307363648629,trend_exit,False,False,428,False,7.783307363648629,trend_exit,False,False,428,False,7.783307363648629,trend_exit,False,False,428,False
TCS,2020-09-03 03:45:00+00:00,2020-09-04 03:45:00+00:00,2275.0,2212.7203090122766,2.7375688346252027,2358.0,prev_month,,,1.3326976849702263,,4,0.8509997265472529,16.70126948042798,trend_exit,False,False,425,False,9.016983582699105,trend_exit,True,False,425,False,9.016983582699105,trend_exit,True,False,425,False,9.016983582699105,trend_exit,True,False,425,False,9.016983582699105,trend_exit,True,False,425,False,7.453472292651203,stop_after_t1,True,False,101,False
TCS,2023-01-03 03:45:00+00:00,2023-01-04 03:45:00+00:00,3306.699951171875,3158.246683175223,4.489468962675036,3480.0,daily_swing,3623.25,daily_swing,1.1673710600431744,2.1323211883436897,16,0.47355002538381635,-1.0521826382117625,stop,False,False,50,False,0.057594210915705935,stop_after_t1,True,False,50,False,0.057594210915705935,stop_after_t1,True,False,50,False,0.5836855300215872,stop_after_t1,True,False,38,False,0.5836855300215872,stop_after_t1,True,False,38,False,1.1005146751210935,stop_after_t1,True,False,33,False
TCS,2023-09-04 03:45:00+00:00,2023-09-05 03:45:00+00:00,3420.0,3345.936785016741,2.1655910813818435,3549.89990234375,daily_swing,3575.0,daily_swing,1.7539058002425636,2.0928068007179483,19,0.9444627969186349,-1.0,stop,False,False,34,False,1.9233563004802559,t2,True,True,6,False,0.3769529001212818,stop_after_t1,True,False,34,False,1.9233563004802559,t2,True,True,6,False,0.8769529001212818,stop_after_t1,True,False,32,False,1.606059785532696,stop_after_t1,True,False,16,False
TCS,2023-11-15 03:45:00+00:00,2023-11-16 03:45:00+00:00,3430.050048828125,3306.5010724748886,3.6019584144390797,3679.0,daily_swing,3835.60009765625,daily_swing,2.014989994414095,3.282504321756782,11,2.014989994414095,1.5779163609943436,trend_exit,False,False,316,False,2.6487471580854383,t2,True,True,20,False,1.7964531777042194,trend_exit,True,False,316,False,2.6487471580854383,t2,True,True,20,False,1.7964531777042194,trend_exit,True,False,316,False,2.275413429539401,stop_after_t1,True,False,32,False
TCS,2026-02-03 03:45:00+00:00,2026-02-04 03:45:00+00:00,3120.0,3075.655716378348,1.4212911417196095,3489.89990234375,daily_swing,3538.0,daily_swing,8.341546466276442,9.426243156083025,23,8.341546466276442,-2.931606723183716,stop,False,False,1,False,-2.931606723183716,stop,False,False,1,False,-2.931606723183716,stop,False,False,1,False,-2.931606723183716,stop,False,False,1,False,-2.931606723183716,stop,False,False,1,False,-2.931606723183716,stop,False,False,1,False
TECHM,2018-07-31 03:45:00+00:00,2018-08-01 03:45:00+00:00,684.4000244140625,610.4064522879464,10.81145083088862,,,,,,,7,0.5047732460094977,0.5757253550798882,trend_exit,False,False,197,False,0.5757253550798882,trend_exit,False,False,197,False,0.5757253550798882,trend_exit,False,False,197,False,0.5757253550798882,trend_exit,False,False,197,False,0.5757253550798882,trend_exit,False,False,197,False,0.5757253550798882,trend_exit,False,False,197,False
TECHM,2020-01-13 03:45:00+00:00,2020-01-14 03:45:00+00:00,785.8499755859375,759.3374738420758,3.373735772415553,825.7000122070312,daily_swing,846.5,daily_swing,1.5030658745857537,2.2876009589741777,6,0.3074030694198613,-1.0,stop,False,False,32,False,0.25153293729287685,stop_after_t1,True,False,32,False,0.25153293729287685,stop_after_t1,True,False,32,False,0.7515329372928768,stop_after_t1,True,False,32,False,0.7515329372928768,stop_after_t1,True,False,32,False,0.6977851692875934,stop_after_t1,True,False,32,False
TECHM,2021-03-15 03:45:00+00:00,2021-03-16 03:45:00+00:00,1032.0,912.0303575788225,11.624965350889289,,,,,,,4,0.011252643241180466,2.078859446279699,trend_exit,False,False,274,False,2.078859446279699,trend_exit,False,False,274,False,2.078859446279699,trend_exit,False,False,274,False,2.078859446279699,trend_exit,False,False,274,False,2.078859446279699,trend_exit,False,False,274,False,2.078859446279699,trend_exit,False,False,274,False
TECHM,2023-05-19 03:45:00+00:00,2023-05-22 03:45:00+00:00,1072.0,1031.9896920340402,3.7323048475708753,1117.0,daily_swing,1164.699951171875,daily_swing,1.1247101631480911,2.316901715696436,24,1.1247101631480911,10.072404349970684,trend_exit,False,False,442,False,1.7208059394222635,t2,True,True,31,False,5.5985572565593875,trend_exit,True,False,442,False,0.5623550815740456,stop_after_t1,True,False,11,False,0.5623550815740456,stop_after_t1,True,False,11,False,1.049729485604885,stop_after_t1,True,False,47,False
TVSMOTOR,2017-07-07 03:45:00+00:00,2017-07-10 03:45:00+00:00,576.3499755859375,523.4099997384208,9.185387020047344,,,,,,,0,,-1.0,stop,False,False,259,False,-1.0,stop,False,False,259,False,-1.0,stop,False,False,259,False,-1.0,stop,False,False,259,False,-1.0,stop,False,False,259,False,-1.0,stop,False,False,259,False
TVSMOTOR,2021-01-04 03:45:00+00:00,2021-01-05 03:45:00+00:00,492.6000061035156,444.0046425955636,9.865075701550056,560.9500122070312,daily_swing,604.7000122070312,daily_swing,1.4065129092476283,2.3068045593520847,32,0.15330642990733118,0.21401206094039296,trend_exit,False,False,156,False,1.8566587342998564,t2,True,True,19,False,0.8102624850940107,trend_exit,True,False,156,False,1.8566587342998564,t2,True,True,19,False,0.8102624850940107,trend_exit,True,False,156,False,1.6076636609008148,stop_after_t1,True,False,46,False
TVSMOTOR,2022-03-31 03:45:00+00:00,2022-04-01 03:45:00+00:00,621.2999877929688,598.1257032121931,3.7299670104770435,681.5999755859375,daily_swing,708.7999877929688,daily_swing,2.6020215460282627,3.775736838607141,8,2.6020215460282627,-1.0,stop,False,False,26,False,0.8010107730141314,stop_after_t1,True,False,26,False,0.8010107730141314,stop_after_t1,True,False,26,False,1.2902229534752538,stop_after_t1,True,False,22,False,1.2902229534752538,stop_after_t1,True,False,22,False,1.4682219758667334,stop_after_t1,True,False,20,False
TVSMOTOR,2022-05-23 03:45:00+00:00,2022-05-24 03:45:00+00:00,694.9500122070312,586.6632023402623,15.581956682448329,813.9500122070312,daily_swing,,,1.0989334725661604,,3,1.0989334725661604,11.595133684018629,trend_exit,False,False,472,False,6.347033578292395,trend_exit,True,False,472,False,6.347033578292395,trend_exit,True,False,472,False,6.347033578292395,trend_exit,True,False,472,False,6.347033578292395,trend_exit,True,False,472,False,1.725048397148265,stop_after_t1,True,False,62,False
TVSMOTOR,2024-07-26 03:45:00+00:00,2024-07-29 03:45:00+00:00,2529.0,2353.5903076171876,6.93593089690836,,,,,,,0,,-1.0,stop,False,False,105,False,-1.0,stop,False,False,105,False,-1.0,stop,False,False,105,False,-1.0,stop,False,False,105,False,-1.0,stop,False,False,105,False,-1.0,stop,False,False,105,False
TVSMOTOR,2025-01-02 03:45:00+00:00,2025-01-03 03:45:00+00:00,2514.0,2326.9438825334823,7.440577464857505,2771.89990234375,daily_swing,2958.0,prev_month,1.3787301149876219,2.3736192433239953,9,0.17695276746121277,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
TVSMOTOR,2025-04-15 03:45:00+00:00,2025-04-16 03:45:00+00:00,2589.0,2212.7626011439734,14.53215136562482,,,,,,,9,0.3481844186630933,2.128974956863647,trend_exit,False,False,229,False,2.128974956863647,trend_exit,False,False,229,False,2.128974956863647,trend_exit,False,False,229,False,2.128974956863647,trend_exit,False,False,229,False,2.128974956863647,trend_exit,False,False,229,False,2.128974956863647,trend_exit,False,False,229,False
ULTRACEMCO,2017-04-25 03:45:00+00:00,2017-04-26 03:45:00+00:00,4238.0,3916.9064331054688,7.576535320777047,,,,,,,0,,-1.0,stop,False,False,42,False,-1.0,stop,False,False,42,False,-1.0,stop,False,False,42,False,-1.0,stop,False,False,42,False,-1.0,stop,False,False,42,False,-1.0,stop,False,False,42,False
ULTRACEMCO,2017-07-11 03:45:00+00:00,2017-07-12 03:45:00+00:00,4170.0,3832.6550502232144,8.089806949083588,4533.10009765625,daily_swing,,,1.07634662352736,,5,0.2724211594231908,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False
ULTRACEMCO,2017-10-25 03:45:00+00:00,2017-10-26 03:45:00+00:00,4460.0,3872.838112095424,13.165064751223676,,,,,,,3,0.12449734760054802,-1.0371926593760343,stop,False,False,102,False,-1.0371926593760343,stop,False,False,102,False,-1.0371926593760343,stop,False,False,102,False,-1.0371926593760343,stop,False,False,102,False,-1.0371926593760343,stop,False,False,102,False,-1.0371926593760343,stop,False,False,102,False
ULTRACEMCO,2019-09-20 03:45:00+00:00,2019-09-23 03:45:00+00:00,4360.0,3819.8407156808034,12.388974410990746,4904.9501953125,daily_swing,,,1.0088694411674175,,10,0.11718729368371686,-1.0,stop,False,False,116,False,-1.0,stop,False,False,116,False,-1.0,stop,False,False,116,False,-1.0,stop,False,False,116,False,-1.0,stop,False,False,116,False,-1.0,stop,False,False,116,False
ULTRACEMCO,2021-05-07 03:45:00+00:00,2021-05-10 03:45:00+00:00,6590.0,6130.634284319196,6.970648189390046,7055.9501953125,daily_swing,,,1.0143338508010713,,3,0.42765532691387415,0.26776051368506587,trend_exit,False,False,198,False,0.6410471822430686,trend_exit,True,False,198,False,0.6410471822430686,trend_exit,True,False,198,False,0.6410471822430686,trend_exit,True,False,198,False,0.6410471822430686,trend_exit,True,False,198,False,1.2669101715475926,stop_after_t1,True,False,107,False
ULTRACEMCO,2023-01-13 03:45:00+00:00,2023-01-16 03:45:00+00:00,7270.0,6878.070612444197,5.391050722913388,7946.0,daily_swing,8269.0,daily_swing,1.7248004907612358,2.5489285359030687,12,0.02283624447841555,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False
ULTRACEMCO,2023-02-17 03:45:00+00:00,2023-02-20 03:45:00+00:00,7301.0,6588.788309151786,9.75498823240945,8269.0,daily_swing,,,1.3591464622648262,,9,0.3481411474967531,4.750062162920172,trend_exit,False,False,428,False,3.0546043125924993,trend_exit,True,False,428,False,3.0546043125924993,trend_exit,True,False,428,False,3.0546043125924993,trend_exit,True,False,428,False,3.0546043125924993,trend_exit,True,False,428,False,1.2741998083732744,stop_after_t1,True,False,102,False
ULTRACEMCO,2025-06-27 03:45:00+00:00,2025-06-30 03:45:00+00:00,12215.0,11298.17857142857,7.50570142096954,,,,,,,3,0.13524989287522873,-1.0,stop,False,False,112,False,-1.0,stop,False,False,112,False,-1.0,stop,False,False,112,False,-1.0,stop,False,False,112,False,-1.0,stop,False,False,112,False,-1.0,stop,False,False,112,False
ULTRACEMCO,2026-01-01 03:45:00+00:00,2026-01-02 03:45:00+00:00,11903.0,11397.514285714286,4.246708512859905,12448.0,daily_swing,13097.0,daily_swing,1.0781709247117337,2.3620845579923118,9,0.2334388424146506,-1.0,stop,False,False,44,False,1.7201277413520226,t2,True,True,26,False,0.03908546235586685,stop_after_t1,True,False,44,False,1.7201277413520226,t2,True,True,26,False,0.5390854623558669,stop_after_t1,True,False,41,False,1.005963147185168,stop_after_t1,True,False,40,False
WIPRO,2017-05-16 03:45:00+00:00,2017-05-17 03:45:00+00:00,96.9375228881836,90.40073716299874,6.743297673002196,105.3281478881836,daily_swing,,,1.2836010468681407,,7,0.02294729125064969,1.1760367133317045,trend_exit,False,False,238,False,1.2298188800999226,trend_exit,True,False,238,False,1.2298188800999226,trend_exit,True,False,238,False,0.6418005234340703,stop_after_t1,True,False,19,False,0.6418005234340703,stop_after_t1,True,False,19,False,0.4639610587500388,stop_after_t1,True,False,25,False
WIPRO,2018-10-29 03:45:00+00:00,2018-10-30 03:45:00+00:00,123.37503051757812,113.88203795296805,7.694419628336013,,,,,,,3,0.13628441605077019,-1.0112728982117287,stop,False,False,17,False,-1.0112728982117287,stop,False,False,17,False,-1.0112728982117287,stop,False,False,17,False,-1.0112728982117287,stop,False,False,17,False,-1.0112728982117287,stop,False,False,17,False,-1.0112728982117287,stop,False,False,17,False
WIPRO,2018-12-05 03:45:00+00:00,2018-12-06 03:45:00+00:00,124.96878051757812,113.08997971670968,9.505414673705305,,,,,,,0,,0.1415312064310287,trend_exit,False,False,171,False,0.1415312064310287,trend_exit,False,False,171,False,0.1415312064310287,trend_exit,False,False,171,False,0.1415312064310287,trend_exit,False,False,171,False,0.1415312064310287,trend_exit,False,False,171,False,0.1415312064310287,trend_exit,False,False,171,False
WIPRO,2020-09-11 03:45:00+00:00,2020-09-14 03:45:00+00:00,146.625,136.8458865574428,6.669472083585466,,,,,,,3,0.4269306288634351,14.656237812244099,trend_exit,False,False,344,False,14.656237812244099,trend_exit,False,False,344,False,14.656237812244099,trend_exit,False,False,344,False,14.656237812244099,trend_exit,False,False,344,False,14.656237812244099,trend_exit,False,False,344,False,14.656237812244099,trend_exit,False,False,344,False
WIPRO,2023-09-04 03:45:00+00:00,2023-09-05 03:45:00+00:00,217.89999389648438,203.65321415492465,6.538219431216596,238.0749969482422,daily_swing,247.625,daily_swing,1.4161097046306323,2.0864368399550597,19,0.3193706321215073,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False
WIPRO,2023-11-15 03:45:00+00:00,2023-11-16 03:45:00+00:00,195.8249969482422,187.2724937438965,4.3674215946017245,211.97500610351562,daily_swing,221.875,daily_swing,1.888337106622456,3.045892229367571,24,1.888337106622456,9.725223255045954,trend_exit,False,False,320,False,2.4671146679950136,t2,True,True,20,False,5.806780180834205,trend_exit,True,False,320,False,2.4671146679950136,t2,True,True,20,False,5.806780180834205,trend_exit,True,False,320,False,4.681378673225375,stop_after_t1,True,False,70,False
YESBANK,2017-06-05 03:45:00+00:00,2017-06-06 03:45:00+00:00,305.0,280.9591493879046,7.882246102326369,330.3599853515625,prev_month,,,1.0548705518266226,,4,1.0548705518266226,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False
YESBANK,2017-07-03 03:45:00+00:00,2017-07-04 03:45:00+00:00,301.55999755859375,279.5905591692243,7.285262822400945,330.3599853515625,prev_month,,,1.3109114253418734,,7,0.028676421838682353,0.24761681864560353,trend_exit,False,False,182,False,0.7792641219937385,trend_exit,True,False,182,False,0.7792641219937385,trend_exit,True,False,182,False,0.6554557126709367,stop_after_t1,True,False,79,False,0.6554557126709367,stop_after_t1,True,False,79,False,1.5400935998186553,stop_after_t1,True,False,34,False
YESBANK,2022-07-11 03:45:00+00:00,2022-07-12 03:45:00+00:00,13.149999618530273,12.222499997275216,7.053229263581685,14.300000190734863,daily_swing,16.25,daily_swing,1.2398933065314386,3.3423198354247563,45,0.43126763940164664,2.47978558484217,trend_exit,False,False,172,False,2.2911065709780973,t2,True,True,15,False,1.8598394456868044,trend_exit,True,False,172,False,2.2911065709780973,t2,True,True,15,False,1.8598394456868044,trend_exit,True,False,172,False,2.318060348594141,stop_after_t1,True,False,50,False
YESBANK,2023-11-08 03:45:00+00:00,2023-11-09 03:45:00+00:00,18.350000381469727,15.64571409225464,14.737254675732544,22.399999618530273,daily_swing,24.75,daily_swing,1.4976222204033174,2.366613196263277,37,0.24035902601086453,0.8468034680024125,trend_exit,False,False,237,False,1.9321177083332972,t2,True,True,40,False,1.172212844202865,trend_exit,True,False,237,False,1.9321177083332972,t2,True,True,40,False,1.172212844202865,trend_exit,True,False,237,False,1.7287368041264057,stop_after_t1,True,False,56,False
YESBANK,2026-01-02 03:45:00+00:00,2026-01-05 03:45:00+00:00,22.350000381469727,21.11699958528791,5.5167819916642635,24.299999237060547,daily_swing,24.850000381469727,daily_swing,1.581506566442863,2.0275737110159615,44,0.6082721133047885,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False
