signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2026-03-02 15:40:00+00:00,bearish,True,0.3077141236528776,0.04196101686176879,0.5734672304439864,2026-03-02 15:30:00+00:00,bearish,0.43799323562561476,0.18151071025927168,2,10.0
2026-03-02 20:15:00+00:00,bearish,True,0.38257878531669615,0.14462851651888756,0.6205290541145048,2026-03-02 20:00:00+00:00,bearish,0.27047459050786654,1.9815203695924877,3,15.0
2026-03-03 04:50:00+00:00,bearish,True,0.05834377632146441,0.03369147646732683,0.082996076175602,2026-03-03 04:30:00+00:00,bearish,0.07795100222734189,0.26503340757206234,4,20.0
2026-03-03 14:15:00+00:00,bearish,True,0.27330600001629446,0.15017565595884433,0.3964363440737446,2026-03-03 14:15:00+00:00,bearish,0.3250414593698812,0.42719734660023856,0,0.0
2026-03-04 00:05:00+00:00,bearish,True,0.20328856596751696,0.023544005772086693,0.3830331261629472,2026-03-03 23:45:00+00:00,bearish,0.4255319148935538,0.14893617021279107,4,20.0
2026-03-08 21:05:00+00:00,bearish,True,0.9140174254280257,1.7364695989347951,0.0915652519212562,2026-03-06 20:45:00+00:00,bearish,0.3479827089337659,4.34726224783898,4,2900.0
2026-03-13 08:00:00+00:00,bearish,True,0.2743921871348325,0.031231631056003278,0.5175527432136617,2026-03-13 06:15:00+00:00,bearish,0.1904761904763631,0.14285714285753667,21,105.0
2026-03-18 20:00:00+00:00,bearish,True,0.3495609379523126,0.6538647109910253,0.04525716491359987,2026-03-18 18:15:00+00:00,bearish,0.00514895182032723,0.298639205589955,21,105.0
2026-03-19 20:00:00+00:00,bullish,True,0.4924760209886186,0.7490449948560006,0.23590704712123656,2026-03-19 17:00:00+00:00,bullish,0.04854170915759516,0.11707118090952405,36,180.0
2026-03-23 14:00:00+00:00,bullish,True,0.47742167073330344,0.4808172729433473,0.47402606852325957,2026-03-23 11:00:00+00:00,bullish,0.030265596046948957,2.157504632489318,36,180.0
2026-03-27 10:40:00+00:00,bearish,True,0.042065257994857885,0.010232089782543915,0.07389842620717185,2026-03-27 07:00:00+00:00,bearish,0.47005444646122785,0.7876588021773587,44,220.0
2026-03-27 20:35:00+00:00,bearish,True,0.7672453417246317,0.5840964536999343,0.950394229749329,2026-03-27 20:30:00+00:00,bearish,0.2661913250143939,0.856803327391304,1,5.0
